   0.804319679737091064E+000   0.229601860046386719E+002   0.209774389863014221E+002  -0.243645717908424327E+021  -0.690775511231546968E+001    1
   0.803384912014007635E+000   0.206956505775451660E+002   0.786191225051879883E+000  -0.119031334174681370E+019  -0.690875511231548245E+001    1
   0.800991380214691184E+000   0.495438188314437866E+002   0.566868484020233154E+000  -0.248975709095820719E+015  -0.690975511231547301E+001    1
   0.805177593231201194E+000   0.301175683736801147E+002   0.439702123403549194E+001  -0.334261748068722734E+014  -0.691075511231547601E+001    1
   0.801301819086074896E+000   0.407130509614944458E+002   0.482651144266128540E+001  -0.181269849612559336E+014  -0.691175511231546658E+001    1
   0.804883319139480635E+000   0.194611996412277222E+002   0.541393309831619263E+001  -0.162969323984796934E+014  -0.691275511231547579E+001    1
   0.801294130086898870E+000   0.476681768894195557E+002   0.225535914301872253E+002  -0.146624755823410684E+014  -0.691375511231547435E+001    1
   0.800390404462814398E+000   0.496794372797012329E+002   0.194692194461822510E+002  -0.386405664023780908E+013  -0.691475511231548357E+001    1
   0.802379995584487915E+000   0.132285565137863159E+002   0.992310196161270142E+001  -0.257186373722215967E+013  -0.691575511231552209E+001    1
   0.803293251991271995E+000   0.176472038030624390E+002   0.187715679407119751E+002  -0.201814724191765234E+013  -0.691675511231554463E+001    1
   0.803251606225967474E+000   0.181119740009307861E+002   0.406192690134048462E+001  -0.534439766215807129E+012  -0.691775511231549967E+001    1
   0.804728609323501654E+000   0.182238787412643433E+002   0.546367615461349487E+001  -0.434339487815901855E+012  -0.691875511231549378E+001    1
   0.803945958614349365E+000   0.327538639307022095E+002   0.919807702302932739E+001  -0.384648849739183105E+012  -0.691975511231551454E+001    1
   0.803191792964935369E+000   0.120242416858673096E+002   0.425929874181747437E+001  -0.683553605159200363E+011  -0.692075511231548113E+001    1
   0.802711838483810447E+000   0.633475184440612793E+001   0.225082010030746460E+002  -0.237037191762666368E+010  -0.692175511231547080E+001    1
   0.802129369974136419E+000   0.345470011234283447E+001   0.209049418568611145E+002  -0.132790923997913313E+010  -0.692275511231549334E+001    1
   0.879211229085922308E+000   0.498711019754409790E+002   0.924132764339447021E+000  -0.389697242485675931E+009  -0.692375511231548746E+001    1
   0.837122237682342618E+000   0.486927628517150879E+002   0.202141702175140381E+000  -0.373127305090130270E+009  -0.692475511231548957E+001    1
   0.972977590560913153E+000   0.495869308710098267E+002   0.589022040367126465E+000  -0.361085961610097349E+009  -0.692575511231552365E+001    1
   0.937781679630279585E+000   0.499526709318161011E+002   0.163586735725402832E+001  -0.357550161792909324E+009  -0.692675511231553909E+001    1
   0.817985463142395064E+000   0.465938657522201538E+002   0.402162969112396240E+000  -0.316169616575939178E+009  -0.692775511231552343E+001    1
   0.921936082839965865E+000   0.472432762384414673E+002   0.869189202785491943E+000  -0.304718064480064869E+009  -0.692875511231550334E+001    1
   0.959948366880416959E+000   0.468583077192306519E+002   0.281721353530883789E-001  -0.293071831505237162E+009  -0.692975511231548769E+001    1
   0.821749192476272650E+000   0.458495140075683594E+002   0.174588412046432495E+001  -0.273756878194705665E+009  -0.693075511231546315E+001    1
   0.858751356601715088E+000   0.483059287071228027E+002   0.334181338548660278E+001  -0.269811367850274682E+009  -0.693175511231550789E+001    1
   0.927930355072021484E+000   0.484572678804397583E+002   0.312730520963668823E+001  -0.267552498271209925E+009  -0.693275511231550912E+001    1
   0.822724890708923406E+000   0.442967534065246582E+002   0.261464715003967285E+000  -0.258039911613781214E+009  -0.693375511231550057E+001    1
   0.872000360488891624E+000   0.446347057819366455E+002   0.672638416290283203E+000  -0.254127453480783522E+009  -0.693475511231554709E+001    1
   0.892610186338424705E+000   0.452784448862075806E+002   0.158980339765548706E+001  -0.250687618802180082E+009  -0.693575511231551811E+001    1
   0.887429857254028343E+000   0.465585827827453613E+002   0.267976373434066772E+001  -0.250175813099974871E+009  -0.693675511231548558E+001    1
   0.852092647552490257E+000   0.444149404764175415E+002   0.132480114698410034E+001  -0.243982305904268384E+009  -0.693775511231549125E+001    1
   0.859398931264877319E+000   0.459280878305435181E+002   0.270495116710662842E+001  -0.241079396528405041E+009  -0.693875511231549424E+001    1
   0.108686277270317078E+001   0.452800512313842773E+002   0.622549653053283691E+000  -0.235824239619944006E+009  -0.693975511231547948E+001    1
   0.963295799493789739E+000   0.444496572017669678E+002   0.124713629484176636E+001  -0.226942530815053493E+009  -0.694075511231545761E+001    1
   0.102422171235084547E+001   0.462763875722885132E+002   0.257796496152877808E+001  -0.225879987368541956E+009  -0.694175511231546682E+001    1
   0.962743657827377364E+000   0.448351979255676270E+002   0.184592753648757935E+001  -0.223772006011845827E+009  -0.694275511231551334E+001    1
   0.103074929714202890E+001   0.451182901859283447E+002   0.175769329071044922E+001  -0.222659614108363837E+009  -0.694375511231550835E+001    1
   0.106741389632225037E+001   0.471379846334457397E+002   0.311651676893234253E+001  -0.220709097823738486E+009  -0.694475511231550335E+001    1
   0.106513133645057678E+001   0.439776241779327393E+002   0.287060439586639404E+000  -0.214051780803971767E+009  -0.694575511231551523E+001    1
   0.106071570515632629E+001   0.446056038141250610E+002   0.171614736318588257E+001  -0.210175707884374261E+009  -0.694675511231552090E+001    1
   0.878448247909545898E+000   0.480319023132324219E+002   0.479886829853057861E+001  -0.203028796548005462E+009  -0.694775511231551945E+001    1
   0.101538737416267399E+001   0.469403952360153198E+002   0.376069247722625732E+001  -0.201750743662532151E+009  -0.694875511231547005E+001    1
   0.108878155350685124E+001   0.434038549661636353E+002   0.933322310447692871E+000  -0.196262813495887905E+009  -0.694975511231546506E+001    1
   0.937722331285476773E+000   0.430274754762649536E+002   0.176268666982650757E+001  -0.194611534897231072E+009  -0.695075511231549914E+001    1
   0.912973159551620506E+000   0.431242614984512329E+002   0.206584483385086060E+001  -0.194141737133182526E+009  -0.695175511231552257E+001    1
   0.106242699027061471E+001   0.432437270879745483E+002   0.202905237674713135E+001  -0.179910303116694927E+009  -0.695275511231550336E+001    1
   0.104773985743522657E+001   0.428114682435989380E+002   0.227301418781280518E+001  -0.169554938092897236E+009  -0.695375511231547883E+001    1
   0.107258004546165475E+001   0.498740047216415405E+002   0.585758686065673828E+001  -0.167418384565914184E+009  -0.695475511231550136E+001    1
   0.809646725654602051E+000   0.449709177017211914E+002   0.473178178071975708E+001  -0.166960613644077182E+009  -0.695575511231551680E+001    1
   0.109496358036994934E+001   0.492554217576980591E+002   0.555723160505294800E+001  -0.166897862045737922E+009  -0.695675511231548427E+001    1
   0.102778152227401742E+001   0.414770454168319702E+002   0.128363966941833496E+001  -0.165483706044837952E+009  -0.695775511231548727E+001    1
   0.108529979586601266E+001   0.447649955749511719E+002   0.378764420747756958E+001  -0.159848485515356094E+009  -0.695875511231550270E+001    1
   0.917850506305694647E+000   0.412415325641632080E+002   0.230500251054763794E+001  -0.157565675080990195E+009  -0.695975511231551458E+001    1
   0.826284700632095359E+000   0.390979498624801636E+002   0.319592654705047607E+000  -0.156062743018205136E+009  -0.696075511231551580E+001    1
   0.860683423280716009E+000   0.392874598503112793E+002   0.171363353729248047E-003  -0.155701010293152958E+009  -0.696175511231550104E+001    1
   0.911147522926330611E+000   0.452475637197494507E+002   0.480089783668518066E+001  -0.155654561729657114E+009  -0.696275511231553423E+001    1
   0.109959441423416138E+001   0.429077774286270142E+002   0.280296653509140015E+001  -0.155593862300617576E+009  -0.696375511231550171E+001    1
   0.982366108894348278E+000   0.431517899036407471E+002   0.348025411367416382E+001  -0.153640804496867061E+009  -0.696475511231547362E+001    1
   0.863488012552261375E+000   0.491983294486999512E+002   0.682422220706939697E+001  -0.152586228775418401E+009  -0.696575511231551836E+001    1
   0.801816606521606468E+000   0.741234123706817627E+001   0.108986809849739075E+002  -0.152554049817962050E+009  -0.696675511231553202E+001    1
   0.906666302680969260E+000   0.393418669700622559E+002   0.267973542213439941E+000  -0.151051233040131718E+009  -0.696775511231552436E+001    1
   0.914539819955825894E+000   0.415908128023147583E+002   0.294510126113891602E+001  -0.150544117777812123E+009  -0.696875511231550959E+001    1
   0.109995316863060011E+001   0.445375621318817139E+002   0.427409559488296509E+001  -0.142594706475212634E+009  -0.696975511231549394E+001    1
   0.837031114101409957E+000   0.394679874181747437E+002   0.221606642007827759E+001  -0.141758794753979027E+009  -0.697075511231548450E+001    1
   0.808913141489028931E+000   0.380774199962615967E+002   0.108540505170822144E+001  -0.138133671329893827E+009  -0.697175511231548395E+001    1
   0.103330855369567876E+001   0.429331123828887939E+002   0.384715050458908081E+001  -0.137795105055523992E+009  -0.697275511231548872E+001    1
   0.872942495346069380E+000   0.414416790008544922E+002   0.371116548776626587E+001  -0.136484730580606848E+009  -0.697375511231548995E+001    1
   0.935292911529541082E+000   0.387598037719726562E+002   0.114010274410247803E+001  -0.134676592208660394E+009  -0.697475511231553025E+001    1
   0.856326729059219360E+000   0.490112870931625366E+002   0.742657035589218140E+001  -0.134010042205704406E+009  -0.697575511231552614E+001    1
   0.830336338281631559E+000   0.485037177801132202E+002   0.746937692165374756E+001  -0.130771173676428244E+009  -0.697675511231550338E+001    1
   0.103169736862182626E+001   0.483057141304016113E+002   0.658091455698013306E+001  -0.130034936559930667E+009  -0.697775511231553747E+001    1
   0.913985621929168768E+000   0.430758357048034668E+002   0.479051023721694946E+001  -0.127804267897436187E+009  -0.697875511231551471E+001    1
   0.100138853192329425E+001   0.427222281694412231E+002   0.441602021455764771E+001  -0.124515883846486703E+009  -0.697975511231548751E+001    1
   0.879100346565246604E+000   0.392207711935043335E+002   0.293601155281066895E+001  -0.122485336933270350E+009  -0.698075511231549406E+001    1
   0.965034157037734985E+000   0.452798426151275635E+002   0.592682957649230957E+001  -0.120284593350623816E+009  -0.698175511231549972E+001    1
   0.818653798103332608E+000   0.452806800603866577E+002   0.679358541965484619E+001  -0.114861648685493186E+009  -0.698275511231551516E+001    1
   0.954391652345657482E+000   0.486940383911132812E+002   0.767294168472290039E+001  -0.112982585532724857E+009  -0.698375511231553414E+001    1
   0.864868885278701871E+000   0.479913651943206787E+002   0.783818960189819336E+001  -0.112364682915867627E+009  -0.698475511231553270E+001    1
   0.108593251109123234E+001   0.393914401531219482E+002   0.289231538772583008E+001  -0.110009871725107893E+009  -0.698575511231552948E+001    1
   0.989820361137390248E+000   0.446274787187576294E+002   0.613982975482940674E+001  -0.106782557183213487E+009  -0.698675511231552360E+001    1
   0.109407757520675664E+001   0.441212087869644165E+002   0.564078837633132935E+001  -0.105679873183560088E+009  -0.698775511231549373E+001    1
   0.108340937495231637E+001   0.405826151371002197E+002   0.393115282058715820E+001  -0.105480276277157277E+009  -0.698875511231551716E+001    1
   0.102796995639801025E+001   0.404458671808242798E+002   0.405450761318206787E+001  -0.105050711768078312E+009  -0.698975511231552993E+001    1
   0.103161702752113360E+001   0.410786330699920654E+002   0.443682074546813965E+001  -0.104220823535095498E+009  -0.699075511231550273E+001    1
   0.106148544549942025E+001   0.404478400945663452E+002   0.412663072347640991E+001  -0.101859702972020105E+009  -0.699175511231550484E+001    1
   0.942313683032989569E+000   0.430450469255447388E+002   0.589534938335418701E+001  -0.100608720933608785E+009  -0.699275511231551850E+001    1
   0.853338193893432684E+000   0.389328986406326294E+002   0.417862236499786377E+001  -0.998339827983391881E+008  -0.699375511231549929E+001    1
   0.839918655157089300E+000   0.470565766096115112E+002   0.818266123533248901E+001  -0.994650589668306708E+008  -0.699475511231549785E+001    1
   0.894844198226928733E+000   0.362588256597518921E+002   0.196518898010253906E+001  -0.994012693690778464E+008  -0.699575511231553371E+001    1
   0.880665093660354614E+000   0.466797709465026855E+002   0.787184387445449829E+001  -0.982772783160251677E+008  -0.699675511231554026E+001    1
   0.893698054552078291E+000   0.412723124027252197E+002   0.552878528833389282E+001  -0.951791511418040991E+008  -0.699775511231553793E+001    1
   0.103530395627021798E+001   0.434843480587005615E+002   0.609243959188461304E+001  -0.943609084678958952E+008  -0.699875511231551695E+001    1
   0.915085256099700928E+000   0.359187930822372437E+002   0.211116671562194824E+001  -0.928296829754585773E+008  -0.699975511231549596E+001    1
   0.848653286695480347E+000   0.491123467683792114E+002   0.935475379228591919E+001  -0.924458137090973258E+008  -0.700075511231552117E+001    1
   0.102763984799385089E+001   0.386804312467575073E+002   0.377435982227325439E+001  -0.921729658454041183E+008  -0.700175511231554282E+001    1
   0.806540745496749922E+000   0.363566309213638306E+002   0.324240028858184814E+001  -0.914325718595765084E+008  -0.700275511231553516E+001    1
   0.101857507228851318E+001   0.453137040138244629E+002   0.719761848449707031E+001  -0.890736562755281478E+008  -0.700375511231549996E+001    1
   0.951494634151458740E+000   0.381923407316207886E+002   0.403863489627838135E+001  -0.877602788739308715E+008  -0.700475511231551984E+001    1
   0.104672199487686157E+001   0.352269291877746582E+002   0.114706903696060181E+001  -0.859994442293470055E+008  -0.700575511231551840E+001    1
   0.104019192457199106E+001   0.432795554399490356E+002   0.648537278175354004E+001  -0.850080437304432392E+008  -0.700675511231550097E+001    1
   0.865390145778656028E+000   0.433166265487670898E+002   0.721244961023330688E+001  -0.846250413125235587E+008  -0.700775511231549419E+001    1
   0.929569363594055176E+000   0.344156682491302490E+002   0.102727860212326050E+001  -0.846187185609146655E+008  -0.700875511231548121E+001    1
   0.103091164231300358E+001   0.440095067024230957E+002   0.687141865491867065E+001  -0.842523582342215925E+008  -0.700975511231552773E+001    1
   0.103474888205528259E+001   0.463645517826080322E+002   0.782823860645294189E+001  -0.840964314786463529E+008  -0.701075511231552895E+001    1
   0.969018775224685713E+000   0.484244704246520996E+002   0.895138531923294067E+001  -0.829933886153540164E+008  -0.701175511231552218E+001    1
   0.103066636323928851E+001   0.456091135740280151E+002   0.770683437585830688E+001  -0.811292373226060718E+008  -0.701275511231549853E+001    1
   0.101155476570129399E+001   0.439304381608963013E+002   0.726367682218551636E+001  -0.779725885046420842E+008  -0.701375511231546067E+001    1
   0.934214377403259411E+000   0.336063981056213379E+002   0.733223557472229004E+000  -0.777607200602337867E+008  -0.701475511231549120E+001    1
   0.926152694225311324E+000   0.493375450372695923E+002   0.983091592788696289E+001  -0.777222251045491546E+008  -0.701575511231549598E+001    1
   0.852591806650161765E+000   0.333341598510742188E+002   0.171654373407363892E+001  -0.749978926554427296E+008  -0.701675511231551852E+001    1
