   0.900660920143127486E+000   0.495438188314437866E+001   0.113373696804046631E+001  -0.144139248078501823E+005  -0.690775511231546968E+001    1
   0.924748158454894997E+000   0.486927628517150879E+001   0.404283404350280762E+000  -0.136717910917825066E+005  -0.690875511231548245E+001    1
   0.101531839370727539E+001   0.495869308710098267E+001   0.117804408073425293E+001  -0.133576283172836775E+005  -0.690975511231547301E+001    1
   0.952807486057281494E+000   0.498711019754409790E+001   0.184826552867889404E+001  -0.133560021248696339E+005  -0.691075511231547601E+001    1
   0.911990308761596702E+000   0.465938657522201538E+001   0.804325938224792480E+000  -0.114149396808253914E+005  -0.691175511231546658E+001    1
   0.100663224458694467E+001   0.468583077192306519E+001   0.563442707061767578E-001  -0.111594178277933479E+005  -0.691275511231547579E+001    1
   0.981290721893310569E+000   0.472432762384414673E+001   0.173837840557098389E+001  -0.106458648446470997E+005  -0.691375511231547435E+001    1
   0.991854453086853050E+000   0.499526709318161011E+001   0.327173471450805664E+001  -0.106254954643236651E+005  -0.691475511231548357E+001    1
   0.915149927139282227E+000   0.442967534065246582E+001   0.522929430007934570E+000  -0.942699148183244142E+004  -0.691575511231552209E+001    1
   0.109124184846878070E+001   0.452800512313842773E+001   0.124509930610656738E+001  -0.917478920796321836E+004  -0.691675511231554463E+001    1
   0.948000240325927779E+000   0.446347057819366455E+001   0.134527683258056641E+001  -0.901648160892521628E+004  -0.691775511231549967E+001    1
   0.107675422430038470E+001   0.439776241779327393E+001   0.574120879173278809E+000  -0.841760872913847379E+004  -0.691875511231549378E+001    1
   0.914499461650848389E+000   0.458495140075683594E+001   0.349176824092864990E+001  -0.778130783090554996E+004  -0.691975511231551454E+001    1
   0.934728431701660201E+000   0.444149404764175415E+001   0.264960229396820068E+001  -0.768231017590306692E+004  -0.692075511231548113E+001    1
   0.961740124225616499E+000   0.452784448862075806E+001   0.317960679531097412E+001  -0.743967026539732524E+004  -0.692175511231547080E+001    1
   0.109252103567123426E+001   0.434038549661636353E+001   0.186664462089538574E+001  -0.727452061992217659E+004  -0.692275511231549334E+001    1
   0.105383286476135263E+001   0.451182901859283447E+001   0.351538658142089844E+001  -0.652288259275962173E+004  -0.692375511231548746E+001    1
   0.107381047010421771E+001   0.446056038141250610E+001   0.343229472637176514E+001  -0.634648285208900234E+004  -0.692475511231548957E+001    1
   0.100849577188491835E+001   0.448351979255676270E+001   0.369185507297515869E+001  -0.625431831545455952E+004  -0.692575511231552365E+001    1
   0.940455615520477295E+000   0.392874598503112793E+001   0.342726707458496094E-003  -0.577446227554950929E+004  -0.692675511231553909E+001    1
   0.917523133754730269E+000   0.390979498624801636E+001   0.639185309410095215E+000  -0.572501203341299970E+004  -0.692775511231552343E+001    1
   0.971110868453979537E+000   0.393418669700622559E+001   0.535947084426879883E+000  -0.559223626169581075E+004  -0.692875511231550334E+001    1
   0.991814887523651212E+000   0.430274754762649536E+001   0.352537333965301514E+001  -0.553143683143376438E+004  -0.692975511231548769E+001    1
   0.958286571502685591E+000   0.465585827827453613E+001   0.535952746868133545E+001  -0.544530641820315395E+004  -0.693075511231546315E+001    1
   0.105185434818267831E+001   0.414770454168319702E+001   0.256727933883666992E+001  -0.542472021968923764E+004  -0.693175511231550789E+001    1
   0.939599287509918280E+000   0.459280878305435181E+001   0.540990233421325684E+001  -0.522601018248791934E+004  -0.693275511231550912E+001    1
   0.104948114156723027E+001   0.462763875722885132E+001   0.515592992305755615E+001  -0.517234002154304835E+004  -0.693375511231550057E+001    1
   0.985286903381347723E+000   0.484572678804397583E+001   0.625461041927337646E+001  -0.508720427887548612E+004  -0.693475511231554709E+001    1
   0.975315439701080367E+000   0.431242614984512329E+001   0.413168966770172119E+001  -0.505531461122957717E+004  -0.693575511231551811E+001    1
   0.107495132684707650E+001   0.432437270879745483E+001   0.405810475349426270E+001  -0.496563710036014345E+004  -0.693675511231548558E+001    1
   0.939167571067810125E+000   0.483059287071228027E+001   0.668362677097320557E+001  -0.485049901750936897E+004  -0.693775511231549125E+001    1
   0.905942094326019354E+000   0.380774199962615967E+001   0.217081010341644287E+001  -0.461494457040828092E+004  -0.693875511231549424E+001    1
   0.990195274353027344E+000   0.387598037719726562E+001   0.228020548820495605E+001  -0.443559131356069975E+004  -0.693975511231547948E+001    1
   0.107827593088150042E+001   0.471379846334457397E+001   0.623303353786468506E+001  -0.440297656729651681E+004  -0.694075511231545761E+001    1
   0.106515990495681767E+001   0.428114682435989380E+001   0.454602837562561035E+001  -0.429748984660976839E+004  -0.694175511231546682E+001    1
   0.978567004203796387E+000   0.412415325641632080E+001   0.461000502109527588E+001  -0.381476719422238784E+004  -0.694275511231551334E+001    1
   0.924687409400939964E+000   0.394679874181747437E+001   0.443213284015655518E+001  -0.358093930976839056E+004  -0.694375511231550835E+001    1
   0.109972960948944110E+001   0.429077774286270142E+001   0.560593307018280029E+001  -0.352111535854203794E+004  -0.694475511231550335E+001    1
   0.104359158277511610E+001   0.469403952360153198E+001   0.752138495445251465E+001  -0.319575975847637255E+004  -0.694575511231551523E+001    1
   0.976359879970550626E+000   0.415908128023147583E+001   0.589020252227783203E+001  -0.300074739965553181E+004  -0.694675511231552090E+001    1
   0.106448132991790789E+001   0.352269291877746582E+001   0.229413807392120361E+001  -0.290636939596818820E+004  -0.694775511231551945E+001    1
   0.986379575729370184E+000   0.344156682491302490E+001   0.205455720424652100E+001  -0.284148128242928306E+004  -0.694875511231547005E+001    1
   0.989476251602172896E+000   0.336063981056213379E+001   0.146644711494445801E+001  -0.274597020030260865E+004  -0.694975511231546506E+001    1
   0.951834094524383612E+000   0.326967537403106689E+001   0.592306256294250488E+000  -0.273050521607478731E+004  -0.695075511231549914E+001    1
   0.963229465484619185E+000   0.362588256597518921E+001   0.393037796020507812E+001  -0.266205151098306987E+004  -0.695175511231552257E+001    1
   0.109019986391067514E+001   0.447649955749511719E+001   0.757528841495513916E+001  -0.263733711882506122E+004  -0.695275511231550336E+001    1
   0.102157740592956547E+001   0.431517899036407471E+001   0.696050822734832764E+001  -0.260214820811404297E+004  -0.695375511231547883E+001    1
   0.952733564376831099E+000   0.392207711935043335E+001   0.587202310562133789E+001  -0.247360208518729041E+004  -0.695475511231550136E+001    1
