    0.916392063670740331E+00   -0.672447346256252132E+00    0.628902091013067377E+00    0.173513954939680417E+02   -0.720857027689807950E+02
    0.918532166429650965E+00    0.307711680450502456E+00   -0.148903054060009232E+01    0.234606342616613190E+02   -0.718160592493201619E+02
    0.891753709031210207E+00   -0.110865775969770652E-02    0.165866695132782347E+02    0.225280856199384907E+02   -0.713002597376824951E+02
    0.108763673722505971E+01    0.973896296675734874E+01    0.631238502214870323E-02    0.198118751344524320E+02   -0.711890099419803306E+02
    0.828888488809408464E+00   -0.508994042931748325E+00    0.249227766059103573E-01    0.136083258660215756E+01   -0.711246142256983660E+02
    0.107395679842135672E+01   -0.219501998169100432E-01   -0.673493340016071329E+01    0.201390448218281932E+02   -0.710550062652803973E+02
    0.976594336161680676E+00    0.787904079085031128E-01    0.253258152934265723E+01    0.234007597196513899E+02   -0.710429813291505639E+02
    0.815353876352310269E+00    0.280299186706542969E+00   -0.309754788875579834E+01    0.121802300214767456E+02   -0.710048311784527755E+02
    0.911989128589630216E+00    0.133452838659286499E+02    0.413268804550170898E-01    0.216210708022117615E+02   -0.706399432039378752E+02
    0.889916424261464556E+00   -0.280853870397212546E+00   -0.301404238936575375E+01    0.108818086361213400E+02   -0.705082022946003946E+02
    0.872654934962086348E+00   -0.527545361625820775E+00   -0.414932052098214577E+01    0.161370415567558680E+02   -0.703927009072804708E+02
    0.855078321043939771E+00    0.482185226186860660E+00    0.314952439415974617E+01    0.194782893624369358E+02   -0.703012998311999553E+02
    0.941341256692739603E+00    0.184645577047243492E+00    0.123465875017426754E+02    0.775639781908167603E+01   -0.702211149231313385E+02
    0.946661116651200119E+00    0.490523332473348006E+00    0.234462770797342301E+01    0.241084759820893382E+02   -0.701166264842271261E+02
    0.828326612707359633E+00   -0.347910219389238051E+00    0.873800205379911432E+00    0.671544049798277864E+01   -0.700731020599475016E+02
    0.836333919363794642E+00    0.913487766869579332E+00    0.223375648173060526E+01    0.233519615726843277E+02   -0.700394280653031842E+02
    0.921140912389902811E+00    0.203573583469195185E+00    0.470211913847155216E+01    0.196751382812460172E+02   -0.700142738124143307E+02
    0.103525344212948478E+01    0.459013079799273527E+00    0.263844927887833869E+01    0.235340445000801850E+02   -0.700031985363400793E+02
    0.829424427365461958E+00    0.143069842313678564E+01    0.290481711903865758E+01    0.242132442006220892E+02   -0.699867150106353648E+02
