    0.915565349537902140E+00   -0.101812454976593116E+02   -0.637736374587680288E+00    0.134528488790050744E+02   -0.158081202743595412E+03
    0.911427125481922729E+00    0.134426922304584977E+02   -0.116582105603390218E+00    0.196518557724837137E+02   -0.157911022353497941E+03
    0.102074185063117717E+01    0.443170700561010023E+01    0.383963680091000015E+01    0.208903128551080712E+02   -0.157487312284952594E+03
    0.902321806416233829E+00   -0.563666085145605678E+00    0.560817491524311151E+00    0.116612962850722379E+02   -0.157193211636862941E+03
    0.900280593548080987E+00    0.624493787695021041E+01   -0.757841898638424993E-01    0.225923363293697683E+02   -0.157094876945479996E+03
    0.913960670618220394E+00    0.780215738677758708E+01    0.114001393117381244E+01    0.193133841097429375E+02   -0.157010087406715911E+03
    0.913048744201660156E+00    0.730490684509277344E+00   -0.353215932846069336E+00    0.702008754014968872E+01   -0.156943996073564222E+03
    0.966785689237392387E+00   -0.356100680605777598E-01   -0.331180978374558244E+01    0.199224347781580775E+02   -0.156814619930785909E+03
    0.947863400275020362E+00    0.387644447188186376E+02    0.291120104293738358E+00    0.218601105444541162E+02   -0.156741621934683110E+03
    0.918938884466365069E+00   -0.375686578623477772E+02   -0.234609598733777958E+00    0.196448314250855880E+02   -0.156731758442746070E+03
    0.104363344832323879E+01    0.399308355297856110E+01    0.395715231135881851E+01    0.189518868825795757E+02   -0.156721458015815273E+03
    0.900655440553465692E+00   -0.223537984801225775E+01   -0.241215783210110501E+00    0.195285845735257801E+02   -0.156631013352211880E+03
    0.937034145795047069E+00   -0.402159704000099794E+01   -0.241165937482874426E+01    0.196871620389584869E+02   -0.156411615153838909E+03
    0.962175406123867982E+00    0.815998293774846672E+00    0.644080029872162285E+00    0.170160362255450686E+02   -0.156363867088654530E+03
    0.988075070576480363E+00    0.377563007098999037E+01    0.570238710752697386E+00    0.246811580028389379E+02   -0.156316845205973181E+03
    0.922385368296114727E+00    0.600503292443986680E+01    0.219861947715802586E+00    0.199561729109792445E+02   -0.156262151919672192E+03
    0.108020239741274837E+01   -0.176070724965939007E+02   -0.606217990156064701E+00    0.232779073621253580E+02   -0.156259267653271081E+03
    0.105258609653686208E+01    0.628264616829483913E+01    0.616490830799198974E-01    0.138232025724959406E+02   -0.156145693211154168E+03
    0.107924449548056556E+01   -0.896831781316301146E+01   -0.984897109647165259E+00    0.236976413543683719E+02   -0.156138547067220941E+03
    0.105063870815249571E+01   -0.235341033810409783E+01   -0.109228282919153230E+01    0.229831890750961243E+02   -0.156096336289812228E+03
    0.927714856198774473E+00   -0.552769169302039387E+01   -0.167231940403228307E+00    0.155485950858821909E+02   -0.156059673657671937E+03
    0.925977667766391566E+00   -0.107474542771708244E+02   -0.628460281767380557E+00    0.242495690990115449E+02   -0.156049149536812877E+03
    0.958112372497655018E+00    0.378045910418939002E+01    0.259449874148458015E+01    0.223623468083794492E+02   -0.156021643768221821E+03
    0.926941823408341747E+00   -0.428125883789171269E+01   -0.938115720532383790E+00    0.244030972264385433E+02   -0.156015290327044426E+03
    0.995006465869580969E+00    0.252213273442178121E+01    0.441696792662155779E+01    0.235447094639268677E+02   -0.155998585126423194E+03
    0.997254914655346769E+00   -0.804936908614586599E+01   -0.152847624988444508E+01    0.223675564670700311E+02   -0.155965144643365960E+03
    0.989903199944786705E+00   -0.134989034660606677E+01   -0.279543035439061871E+01    0.237299984563420487E+02   -0.155886851344550479E+03
    0.102190799343693617E+01    0.201064388170468789E+01    0.161863899397820177E+01    0.229458051040627673E+02   -0.155857099639780728E+03
    0.927005434036254905E+00    0.808069705963134766E+01    0.134026408195495605E+00    0.136815577745437622E+02   -0.155786061429095014E+03
    0.105320340575931004E+01   -0.107244341728202883E+02   -0.369706663998686125E+00    0.227477719761391484E+02   -0.155780344654563976E+03
    0.105418587017625498E+01   -0.132351477100694837E+01   -0.322016025753409441E+01    0.226857291417573599E+02   -0.155726429268110394E+03
    0.940756236105861010E+00   -0.374257879975226615E+01   -0.118226645796404251E+01    0.221706602826423840E+02   -0.155705392368808560E+03
    0.993609055962490162E+00    0.269282073316626480E+01    0.155701230363031229E+01    0.231019720489006772E+02   -0.155692850661731939E+03
    0.107761426906458579E+01    0.377820686617616275E+01    0.305415940295829103E+01    0.208902809257281241E+02   -0.155681694743109858E+03
    0.983116000748874397E+00   -0.172978943882005325E+02   -0.210494732295127385E+00    0.223091915545914716E+02   -0.155645845871079587E+03
    0.936806892375609768E+00    0.211494126093878947E+02    0.250621257865337732E+00    0.215381821370422415E+02   -0.155608198765605067E+03
    0.935191742769843071E+00   -0.969364858522624218E+00   -0.445056698196027600E+01    0.210661917790533870E+02   -0.155592093608865127E+03
    0.988187682240622922E+00    0.242816292489345358E+02    0.312151156487629144E+00    0.233930508331861446E+02   -0.155563751264871058E+03
    0.100820935484106666E+01   -0.112276126145480362E+02   -0.834194897299472160E+00    0.233091019069803558E+02   -0.155553116185827776E+03
    0.986592699933513062E+00   -0.327621609157047331E+02   -0.321850786150147172E+00    0.138457623256415694E+02   -0.155550047727277075E+03
    0.104433520425768722E+01    0.357697813352174876E+00    0.404463008204862362E+01    0.177044350727428466E+02   -0.155548127971375408E+03
    0.960473737766076474E+00    0.107180023610747810E+01    0.110435694112558558E+01    0.156639476240901416E+02   -0.155546370241082172E+03
    0.100848435211277287E+01   -0.752088292860553764E+01   -0.687368286631555137E+00    0.230714132018098468E+02   -0.155529587252800297E+03
    0.100146525707459721E+01   -0.105619653585255122E+02   -0.339173257141628604E+00    0.218114862962170157E+02   -0.155510744458420987E+03
    0.919413755931048682E+00   -0.118721626473630693E+01   -0.169595683432450395E+01    0.145222112914855934E+02   -0.155445869060178893E+03
    0.942793606845700571E+00    0.258090037589463606E+01    0.304891813959770808E+01    0.197562187905129036E+02   -0.155444306091497907E+03
    0.945705724759748345E+00    0.171856097373998438E+02    0.169380736178707636E+00    0.192385328155620492E+02   -0.155395748651394001E+03
    0.929783666299279887E+00    0.153691736705488893E+02    0.197451358351341533E+00    0.183782149811737199E+02   -0.155390611678071480E+03
    0.104154227723779802E+01    0.355484348476807099E+00    0.729764747147557458E+00    0.629688668137342322E+01   -0.155360999756763960E+03
    0.102210762225689367E+01   -0.353688983358030384E+01   -0.277976523840494805E+01    0.226080130693154793E+02   -0.155319753101742521E+03
    0.976085428314720671E+00    0.229353809662880082E+01    0.280633648704293748E+00    0.964165681790825069E+01   -0.155317439721491354E+03
    0.925072755068997998E+00    0.140669433173314076E+02    0.138787350226509787E+00    0.135036294115937654E+02   -0.155259323070124168E+03
    0.103142855223824581E+01   -0.903338428501335500E+01   -0.385055675688714238E+00    0.206551165559787258E+02   -0.155229832858669624E+03
    0.931889505434923215E+00   -0.892181482666378400E+01   -0.183474685222662082E+00    0.124752077530646943E+02   -0.155206826542938785E+03
    0.992156851291656539E+00   -0.225467324256896973E+02   -0.256210565567016602E+00    0.215225234627723694E+02   -0.155032338095230386E+03
    0.931373733579359819E+00    0.161677340090802204E+02    0.276828821769788291E+00    0.178541640553576535E+02   -0.155023270727738861E+03
    0.991861656588757912E+00   -0.498821384770277376E+01   -0.443013139908131848E+00    0.179201177263729434E+02   -0.155020600511342053E+03
    0.948845495091994784E+00   -0.994579147250264839E+01   -0.484758461952081277E+00    0.195279251092880024E+02   -0.155006804620147193E+03
    0.100653327710533569E+01    0.163147988142141287E+01    0.241674915654792066E+01    0.204822949701292600E+02   -0.154995422320752539E+03
    0.993367622865069966E+00   -0.110469708401637234E+01   -0.190955451659151887E+01    0.175543016789228865E+02   -0.154970871284432320E+03
    0.944943219125537914E+00   -0.144119532533611050E+02   -0.278615242649213002E+00    0.186601695123018807E+02   -0.154965494195285288E+03
    0.944194006005047548E+00   -0.636416544016441321E+01   -0.102761527346452874E+01    0.137651782650130556E+02   -0.154963458822815710E+03
    0.100231819152832036E+01   -0.174677371978759766E+00   -0.337641239166259766E+01    0.915251970291137695E+01   -0.154934456177732983E+03
    0.108947576170802818E+01   -0.317947791636910893E+00   -0.455252554565483525E+01    0.142338221425123059E+02   -0.154914956260964004E+03
    0.940396616434666766E+00    0.453330491857262530E+02    0.105380358946821850E+00    0.183461572866553375E+02   -0.154892208261543061E+03
    0.104161603624621080E+01    0.555484342512664142E+01    0.566136293685499226E+00    0.191340993148194478E+02   -0.154883963285676401E+03
    0.104054510022059321E+01    0.172069393246667346E+01    0.179947120231964952E+01    0.460666314267311527E+01   -0.154873386805053684E+03
    0.102700692679734051E+01   -0.243652169296116483E+01   -0.401972956003263970E+01    0.215104865469226638E+02   -0.154872883727341190E+03
    0.983478290046494674E+00   -0.137868494776303123E+02   -0.219836297868056363E+00    0.187815323270024415E+02   -0.154870771243364715E+03
    0.974548888918525869E+00    0.739107410863702796E+00    0.265383023501505466E+01    0.162877997663790417E+02   -0.154842335776323608E+03
    0.957158899427123178E+00   -0.284210538344464823E+02   -0.311474057284197414E+00    0.167214683313955241E+02   -0.154829525002998082E+03
