   0.981087903976440523E+000   0.331816256046295166E+002  -0.382195949554443359E+001   0.833506882190704346E+000  -0.847163275396440004E+005  -0.692475511231548957E+001    1
   0.104458527565002446E+001  -0.332855105400085449E+002  -0.404866278171539307E+001   0.223057568073272705E+001  -0.838495646669553244E+005  -0.692575511231552365E+001    1
   0.954046058654785201E+000   0.478455007076263428E+002  -0.313541471958160400E+001   0.239825546741485596E+001  -0.832309548788559187E+005  -0.692675511231553909E+001    1
   0.962014627456665106E+000   0.360003054141998291E+002  -0.493944644927978516E+001   0.370617061853408813E+001  -0.828108859166299517E+005  -0.692775511231552343E+001    1
   0.967453460693359468E+000  -0.343472540378570557E+002   0.432602941989898682E+001   0.248679369688034058E+001  -0.827821798106639326E+005  -0.692875511231550334E+001    1
   0.967285985946655380E+000   0.450999319553375244E+002   0.395299911499023438E+001   0.378764420747756958E+001  -0.816500372860825883E+005  -0.692975511231548769E+001    1
   0.107084155082702637E+001  -0.375339329242706299E+002   0.415572106838226318E+001   0.366621464490890503E+001  -0.812683640575932077E+005  -0.693075511231546315E+001    1
   0.924892206192016619E+000   0.352092087268829346E+002  -0.379412472248077393E+001   0.772702693939208984E+000  -0.804618372434626654E+005  -0.693175511231550789E+001    1
   0.100450314521789563E+001   0.311396360397338867E+002  -0.490960538387298584E+001   0.316737592220306396E+001  -0.800941076409023080E+005  -0.693275511231550912E+001    1
   0.969668264389038193E+000   0.367609143257141113E+002  -0.352170169353485107E+001   0.201372951269149780E+001  -0.707848561729799112E+005  -0.693375511231550057E+001    1
   0.967199449539184575E+000   0.432927131652832031E+002   0.278275370597839355E+001   0.125267207622528076E+001  -0.696705167930594616E+005  -0.693475511231554709E+001    1
   0.102348286628723151E+001  -0.304162144660949707E+002   0.466118574142456055E+001   0.334181338548660278E+001  -0.685412271745248581E+005  -0.693575511231551811E+001    1
   0.928143291473388699E+000  -0.395024120807647705E+002  -0.435546755790710449E+001   0.400658249855041504E+001  -0.673386717104304553E+005  -0.693675511231548558E+001    1
   0.950373001098632875E+000   0.479167044162750244E+002  -0.462484836578369141E+001   0.577332824468612671E+001  -0.657525948902849486E+005  -0.693775511231549125E+001    1
   0.104253752708435066E+001  -0.288212537765502930E+002  -0.368643999099731445E+001   0.981901586055755615E+000  -0.652938962490634367E+005  -0.693875511231549424E+001    1
   0.105875019073486332E+001   0.261823058128356934E+002   0.456331253051757812E+001   0.245599299669265747E+001  -0.646509622088459146E+005  -0.693975511231547948E+001    1
   0.962256050109863370E+000  -0.322201251983642578E+002  -0.405608534812927246E+001   0.252802819013595581E+001  -0.627772068075753705E+005  -0.694075511231545761E+001    1
   0.107270667076110837E+001   0.337411820888519287E+002  -0.293874561786651611E+001   0.117737054824829102E+001  -0.620596793178624794E+005  -0.694175511231546682E+001    1
   0.962186851501464879E+000   0.284415423870086670E+002  -0.382559537887573242E+001   0.198332965373992920E+000  -0.616396710653251357E+005  -0.694275511231551334E+001    1
   0.104429347038269049E+001  -0.420324087142944336E+002   0.425255775451660156E+001   0.532923489809036255E+001  -0.579407361059219693E+005  -0.694375511231550835E+001    1
   0.987215547561645534E+000  -0.259998798370361328E+002   0.392694115638732910E+001   0.672638416290283203E+000  -0.572263682739885335E+005  -0.694475511231550335E+001    1
   0.102450354576110847E+001   0.269164323806762695E+002   0.402365803718566895E+001   0.175769329071044922E+001  -0.572251268255072282E+005  -0.694575511231551523E+001    1
   0.105083317756652850E+001  -0.495660603046417236E+002   0.314261019229888916E+001   0.482651144266128540E+001  -0.531421560100962306E+005  -0.694675511231552090E+001    1
   0.103487326622009279E+001   0.438807904720306396E+002  -0.349572300910949707E+001   0.479141771793365479E+001  -0.509136727384963233E+005  -0.694775511231551945E+001    1
   0.106730951309204114E+001   0.295851051807403564E+002  -0.380935430526733398E+001   0.319830775260925293E+001  -0.495442667077264268E+005  -0.694875511231547005E+001    1
   0.966936302185058660E+000  -0.297358036041259766E+002   0.466651320457458496E+001   0.389247685670852661E+001  -0.485523734988845390E+005  -0.694975511231546506E+001    1
   0.104316963195800794E+001  -0.282188296318054199E+002  -0.386022090911865234E+001   0.268826931715011597E+001  -0.483879642905324654E+005  -0.695075511231549914E+001    1
   0.104673491477966318E+001  -0.432689249515533447E+002   0.385298967361450195E+001   0.558390617370605469E+001  -0.465862318711624685E+005  -0.695175511231552257E+001    1
   0.101559102058410655E+001   0.247405707836151123E+002   0.425527751445770264E+001   0.257796496152877808E+001  -0.436999794678904727E+005  -0.695275511231550336E+001    1
   0.982853603363037176E+000   0.324830651283264160E+002  -0.407799899578094482E+001   0.442322045564651489E+001  -0.390305498414225585E+005  -0.695375511231547883E+001    1
   0.938275308609008873E+000   0.379683017730712891E+002  -0.496642291545867920E+001   0.652527213096618652E+001  -0.376383004099435857E+005  -0.695475511231550136E+001    1
   0.103059910774230956E+001   0.326213777065277100E+002   0.365937948226928711E+001   0.404366105794906616E+001  -0.370747123931384849E+005  -0.695575511231551680E+001    1
   0.104443122863769533E+001   0.358662247657775879E+002  -0.346113979816436768E+001   0.474935919046401978E+001  -0.348531379601502340E+005  -0.695675511231548427E+001    1
   0.955566282272338863E+000   0.259271740913391113E+002   0.329540908336639404E+001   0.128363966941833496E+001  -0.348307992050323883E+005  -0.695775511231548727E+001    1
   0.937017269134521547E+000   0.351003110408782959E+002  -0.241695404052734375E+001   0.714118778705596924E+000  -0.340303756418295816E+005  -0.695875511231550270E+001    1
   0.931599569320678778E+000   0.416990280151367188E+002  -0.430164635181427002E+001   0.658806264400482178E+001  -0.332598794816765439E+005  -0.695975511231551458E+001    1
   0.106065066337585456E+001  -0.346693456172943115E+002   0.365082144737243652E+001   0.507492125034332275E+001  -0.331533507879123135E+005  -0.696075511231551580E+001    1
   0.929344406127929679E+000   0.483426213264465332E+002  -0.449050366878509521E+001   0.837383121252059937E+001  -0.298899364432156326E+005  -0.696175511231550104E+001    1
   0.106962413787841815E+001   0.275932192802429199E+002   0.335213184356689453E+001   0.348717570304870605E+001  -0.295995798619557027E+005  -0.696275511231553423E+001    1
   0.105498435020446779E+001   0.220858275890350342E+002   0.311492562294006348E+001   0.739677250385284424E+000  -0.291700859113779079E+005  -0.696375511231550171E+001    1
   0.999546642303466903E+000  -0.354406893253326416E+002   0.456622838973999023E+001   0.678003579378128052E+001  -0.281516051332086863E+005  -0.696475511231547362E+001    1
   0.103431612014770513E+001   0.328734278678894043E+002   0.334248423576354980E+001   0.440328270196914673E+001  -0.280790172036356198E+005  -0.696575511231551836E+001    1
   0.993267803192138699E+000  -0.342862844467163086E+002  -0.233871757984161377E+001   0.202728807926177979E+001  -0.279657671680810890E+005  -0.696675511231553202E+001    1
   0.962628402709960973E+000  -0.191299378871917725E+002   0.405568897724151611E+001   0.158980339765548706E+001  -0.275878884981729971E+005  -0.696775511231552436E+001    1
   0.940212678909301824E+000  -0.208567142486572266E+002   0.431171655654907227E+001   0.267976373434066772E+001  -0.271304745380365493E+005  -0.696875511231550959E+001    1
   0.102337349891662610E+001  -0.336851775646209717E+002  -0.205196738243103027E+001   0.728517770767211914E+000  -0.270350798507194886E+005  -0.696975511231549394E+001    1
   0.103175300598144526E+001   0.448438107967376709E+002  -0.484237968921661377E+001   0.911193937063217163E+001  -0.259849246025054745E+005  -0.697075511231548450E+001    1
   0.103802926063537604E+001  -0.267085969448089600E+002   0.438716888427734375E+001   0.530443191528320312E+001  -0.256959337655925228E+005  -0.697175511231548395E+001    1
   0.100309219360351576E+001   0.181699216365814209E+002   0.363202035427093506E+001   0.128407776355743408E+000  -0.244270805482851320E+005  -0.697275511231548872E+001    1
   0.100487397193908690E+001  -0.145602107048034668E+002   0.454956352710723877E+001   0.133432000875473022E+001  -0.243817366022879578E+005  -0.697375511231548995E+001    1
   0.101354650497436527E+001  -0.149697959423065186E+002  -0.462078332901000977E+001   0.140120536088943481E+001  -0.243428625622144646E+005  -0.697475511231553025E+001    1
   0.993483562469482440E+000   0.499053418636322021E+002  -0.434565305709838867E+001   0.928707420825958252E+001  -0.243333418518856415E+005  -0.697575511231552614E+001    1
   0.971305208206176829E+000   0.419999718666076660E+002   0.182067871093750000E+001   0.216074287891387939E+001  -0.241922809973549411E+005  -0.697675511231550338E+001    1
   0.105152278900146490E+001  -0.256858348846435547E+002   0.328833580017089844E+001   0.371116548776626587E+001  -0.237363034154259767E+005  -0.697775511231553747E+001    1
   0.107411006927490238E+001  -0.289385676383972168E+002   0.241867780685424805E+001   0.263088345527648926E+001  -0.234130413320234911E+005  -0.697875511231551471E+001    1
   0.107997502326965344E+001   0.390751242637634277E+002  -0.329036176204681396E+001   0.630174875259399414E+001  -0.231605236923528137E+005  -0.697975511231548751E+001    1
   0.980320949554443377E+000   0.313260972499847412E+002  -0.373686015605926514E+001   0.535488575696945190E+001  -0.227938917723536943E+005  -0.698075511231549406E+001    1
   0.971026754379272550E+000  -0.328429460525512695E+002   0.221599221229553223E+001   0.212384313344955444E+001  -0.225669481227747310E+005  -0.698175511231549972E+001    1
   0.105904837608337399E+001   0.392112076282501221E+002  -0.431354105472564697E+001   0.799328535795211792E+001  -0.225561379621590459E+005  -0.698275511231551516E+001    1
   0.101782863616943375E+001   0.395965397357940674E+002  -0.204482495784759521E+001   0.344870388507843018E+001  -0.223721274213209508E+005  -0.698375511231553414E+001    1
   0.933609819412231534E+000   0.202020287513732910E+002   0.357272624969482422E+001   0.181531310081481934E+001  -0.223018964280498112E+005  -0.698475511231553270E+001    1
   0.101669053077697757E+001  -0.294760227203369141E+002   0.324864447116851807E+001   0.446489155292510986E+001  -0.222805510068815856E+005  -0.698575511231552948E+001    1
   0.978080177307128928E+000   0.365863800048828125E+002  -0.193100392818450928E+001   0.203514397144317627E+001  -0.222287801363887338E+005  -0.698675511231552360E+001    1
   0.105926700592041012E+001   0.323689997196197510E+002  -0.402500450611114502E+001   0.649693310260772705E+001  -0.218286450022348472E+005  -0.698775511231549373E+001    1
   0.101080514907836916E+001   0.438436746597290039E+002  -0.489112317562103271E+001   0.966251492500305176E+001  -0.217807082161790640E+005  -0.698875511231551716E+001    1
   0.106223890304565427E+001  -0.450114548206329346E+002   0.490369141101837158E+001   0.995350182056427002E+001  -0.216894432627474380E+005  -0.698975511231552993E+001    1
   0.101954446792602549E+001   0.337805867195129395E+002   0.272422015666961670E+001   0.415715128183364868E+001  -0.208882498763978765E+005  -0.699075511231550273E+001    1
   0.106347263336181652E+001  -0.426162898540496826E+002  -0.448579192161560059E+001   0.888446569442749023E+001  -0.203196113679361406E+005  -0.699175511231550484E+001    1
   0.998844070434570352E+000   0.480579793453216553E+002  -0.397774457931518555E+001   0.907307714223861694E+001  -0.202804916514176402E+005  -0.699275511231551850E+001    1
   0.100470492362976072E+001  -0.447931885719299316E+002   0.341664850711822510E+001   0.759083479642868042E+001  -0.200450316609725160E+005  -0.699375511231549929E+001    1
   0.104420750617980973E+001   0.387730658054351807E+002  -0.154473543167114258E+001   0.194033235311508179E+001  -0.197696908791826936E+005  -0.699475511231549785E+001    1
   0.106463152885437018E+001   0.411653757095336914E+002   0.195484101772308350E+001   0.384126603603363037E+001  -0.197637202919540359E+005  -0.699575511231553371E+001    1
   0.976870727539062567E+000  -0.244302511215209961E+002   0.307700812816619873E+001   0.299574881792068481E+001  -0.197584210733433720E+005  -0.699675511231554026E+001    1
   0.945996332168579146E+000   0.310260117053985596E+002  -0.463822543621063232E+001   0.701925754547119141E+001  -0.195609592882707329E+005  -0.699775511231553793E+001    1
   0.973277578353881845E+000  -0.312244236469268799E+002   0.480225741863250732E+001   0.742657035589218140E+001  -0.195243762779054232E+005  -0.699875511231551695E+001    1
   0.101115879058837899E+001  -0.120736300945281982E+002   0.457284212112426758E+001   0.522641837596893311E+000  -0.192502561933384204E+005  -0.699975511231549596E+001    1
   0.975042695999145614E+000   0.493399620056152344E+002   0.310843169689178467E+001   0.754650533199310303E+001  -0.190812378711147212E+005  -0.700075511231552117E+001    1
   0.986059055328369238E+000  -0.410513401031494141E+002  -0.143588483333587646E+001   0.446067750453948975E+000  -0.189211948429669173E+005  -0.700175511231554282E+001    1
   0.102544909477233892E+001  -0.448188960552215576E+002  -0.285622477531433105E+001   0.648205429315567017E+001  -0.187670111855757859E+005  -0.700275511231553516E+001    1
   0.106408833503723144E+001   0.381907641887664795E+002   0.243460357189178467E+001   0.486219674348831177E+001  -0.184506733431999819E+005  -0.700375511231549996E+001    1
   0.949615039825439489E+000  -0.262127995491027832E+002   0.350219309329986572E+001   0.428843945264816284E+001  -0.184267541106270692E+005  -0.700475511231551984E+001    1
   0.946875085830688468E+000  -0.358901262283325195E+002  -0.182753801345825195E+001   0.197977572679519653E+001  -0.183604413080048289E+005  -0.700575511231551840E+001    1
   0.107414040565490732E+001   0.317853093147277832E+002  -0.326973676681518555E+001   0.594554543495178223E+001  -0.173217502824021176E+005  -0.700675511231550097E+001    1
   0.105595385551452647E+001   0.312357246875762939E+002  -0.451480925083160400E+001   0.785284787416458130E+001  -0.166805214953078503E+005  -0.700775511231549419E+001    1
   0.952748727798461981E+000   0.408925592899322510E+002  -0.164370954036712646E+001   0.253915488719940186E+001  -0.166064771031790806E+005  -0.700875511231548121E+001    1
   0.954470710754394602E+000   0.254848361015319824E+002   0.465761840343475342E+001   0.635495930910110474E+001  -0.164553622807825850E+005  -0.700975511231552773E+001    1
   0.991324739456176829E+000  -0.352451086044311523E+002  -0.278464555740356445E+001   0.520319938659667969E+001  -0.164466204624546626E+005  -0.701075511231552895E+001    1
   0.100971881866455093E+001  -0.378584504127502441E+002  -0.454899072647094727E+001   0.895246416330337524E+001  -0.160890723969296232E+005  -0.701175511231552218E+001    1
   0.107840714454650888E+001  -0.359008431434631348E+002   0.166373491287231445E+001   0.294399112462997437E+001  -0.160037534638002835E+005  -0.701275511231549853E+001    1
   0.935026311874389671E+000   0.181579172611236572E+002   0.403109490871429443E+001   0.337597429752349854E+001  -0.157833431173073586E+005  -0.701375511231546067E+001    1
   0.987828779220581099E+000   0.476708590984344482E+002  -0.409909307956695557E+001   0.102787211537361145E+002  -0.156421598882445032E+005  -0.701475511231549120E+001    1
   0.943704319000244207E+000   0.259899854660034180E+002   0.308917343616485596E+001   0.405450761318206787E+001  -0.155935906003338914E+005  -0.701575511231549598E+001    1
   0.105000091552734376E+001  -0.132790386676788330E+002  -0.432467937469482422E+001   0.234642326831817627E+001  -0.151973020182467390E+005  -0.701675511231551852E+001    1
   0.103102415084838883E+001   0.491086184978485107E+002  -0.457380056381225586E+001   0.116156816482543945E+002  -0.148709811192008547E+005  -0.701775511231554905E+001    1
   0.992734251022338920E+000  -0.182070076465606689E+002   0.347995042800903320E+001   0.306781232357025146E+001  -0.147684966387835902E+005  -0.701875511231552718E+001    1
   0.957819519042968803E+000   0.476621210575103760E+002  -0.150738060474395752E+001   0.352672934532165527E+001  -0.147603431360135382E+005  -0.701975511231552307E+001    1
   0.924491024017334073E+000   0.251636207103729248E+002   0.467308580875396729E+001   0.667133033275604248E+001  -0.145703142569041211E+005  -0.702075511231549143E+001    1
   0.973318138122558629E+000  -0.439700841903686523E+002  -0.259587407112121582E+001   0.653052330017089844E+001  -0.145541433497638754E+005  -0.702175511231545713E+001    1
   0.991686496734619172E+000  -0.196767747402191162E+002   0.478372275829315186E+001   0.563632100820541382E+001  -0.141800727533857535E+005  -0.702275511231550986E+001    1
   0.104152145385742201E+001  -0.404360353946685791E+002   0.132356941699981689E+001   0.250034481287002563E+001  -0.140917295167673219E+005  -0.702375511231555993E+001    1
   0.103452763557434091E+001  -0.454816877841949463E+002  -0.105814456939697266E+001   0.418478250503540039E+000  -0.138869433003481845E+005  -0.702475511231551941E+001    1
   0.101240547180175788E+001   0.220114350318908691E+002  -0.352166056632995605E+001   0.469337105751037598E+001  -0.138676298462888353E+005  -0.702575511231549044E+001    1
   0.104916586875915541E+001   0.140814900398254395E+002  -0.426614403724670410E+001   0.340299159288406372E+001  -0.137712068313678119E+005  -0.702675511231551386E+001    1
   0.100177487373352059E+001  -0.326526939868927002E+002   0.166016340255737305E+001   0.231587588787078857E+001  -0.137664265740338014E+005  -0.702775511231550709E+001    1
   0.980848331451416033E+000  -0.465295910835266113E+002   0.453577876091003418E+001   0.115213260054588318E+002  -0.136426809026992760E+005  -0.702875511231551275E+001    1
   0.106097344398498539E+001  -0.134658992290496826E+002  -0.350774109363555908E+001   0.115218758583068848E+001  -0.136187336056241966E+005  -0.702975511231550776E+001    1
   0.977585124969482466E+000  -0.283770382404327393E+002   0.459827303886413574E+001   0.783818960189819336E+001  -0.134979241338550964E+005  -0.703075511231546724E+001    1
   0.107392460823059088E+001  -0.421936631202697754E+002   0.115533947944641113E+001   0.210503637790679932E+001  -0.134315657456309309E+005  -0.703175511231548889E+001    1
   0.930403614044189475E+000   0.389784157276153564E+002   0.161837160587310791E+001   0.293889045715332031E+001  -0.133702291941001549E+005  -0.703275511231553985E+001    1
   0.927975816726684610E+000  -0.120402693748474121E+002  -0.457306981086730957E+001   0.201731175184249878E+001  -0.128077572818598783E+005  -0.703375511231551886E+001    1
   0.991790027618408288E+000   0.461924433708190918E+002   0.315760016441345215E+001   0.863810479640960693E+001  -0.127729769848309134E+005  -0.703475511231550765E+001    1
   0.944335632324218799E+000  -0.321129798889160156E+002   0.218795597553253174E+001   0.374964177608489990E+001  -0.127452273350921696E+005  -0.703575511231551776E+001    1
   0.106150623321533200E+001   0.188025832176208496E+002  -0.319736361503601074E+001   0.372668653726577759E+001  -0.126893641197074703E+005  -0.703675511231548700E+001    1
   0.991542949676513685E+000   0.209477782249450684E+002   0.229620516300201416E+001   0.694406032562255859E+000  -0.126231171898755183E+005  -0.703775511231547224E+001    1
   0.980387887954711990E+000  -0.447439014911651611E+002  -0.109174609184265137E+001   0.115287750959396362E+001  -0.123077370075736962E+005  -0.703875511231545570E+001    1
   0.995142869949340869E+000   0.399981617927551270E+002   0.392146646976470947E+001   0.931447595357894897E+001  -0.122647243114508165E+005  -0.703975511231547202E+001    1
   0.100492888450622564E+001   0.356300473213195801E+002   0.451880693435668945E+001   0.962852686643600464E+001  -0.118504159673927006E+005  -0.704075511231547946E+001    1
   0.971446447372436572E+000  -0.462383866310119629E+002   0.442076086997985840E+001   0.120426028966903687E+002  -0.115512240399424554E+005  -0.704175511231548690E+001    1
   0.963970499038696360E+000   0.338483035564422607E+002  -0.334108889102935791E+001   0.738781392574310303E+001  -0.114931906558161700E+005  -0.704275511231548812E+001    1
   0.101091823577880868E+001   0.365428030490875244E+002  -0.461301267147064209E+001   0.104516565799713135E+002  -0.114907615054826711E+005  -0.704375511231546003E+001    1
   0.107787049293518078E+001   0.213296473026275635E+002   0.487768948078155518E+001   0.696133226156234741E+001  -0.114889182535241980E+005  -0.704475511231549234E+001    1
   0.101268525123596187E+001   0.462459146976470947E+002   0.117891132831573486E+001   0.270385742187500000E+001  -0.114713216052038406E+005  -0.704575511231552998E+001    1
   0.107522871017456056E+001   0.457715690135955811E+002  -0.308546602725982666E+001   0.931499600410461426E+001  -0.112960189989914052E+005  -0.704675511231549656E+001    1
   0.107385934829711926E+001  -0.209221303462982178E+002  -0.191949069499969482E+001   0.481967628002166748E+000  -0.112104181509153950E+005  -0.704775511231548979E+001    1
   0.983392820358276465E+000   0.238801717758178711E+002  -0.202353537082672119E+001   0.201697349548339844E+001  -0.111716950310146767E+005  -0.704875511231552210E+001    1
   0.928640604019165039E+000   0.136188149452209473E+002   0.484459459781646729E+001   0.390698462724685669E+001  -0.111447355509509707E+005  -0.704975511231552154E+001    1
   0.100761785507202162E+001  -0.935463905334472656E+001   0.444865524768829346E+001   0.869189202785491943E+000  -0.110557155113307781E+005  -0.705075511231551921E+001    1
   0.937052621841430677E+000  -0.306975841522216797E+002  -0.197503507137298584E+001   0.342635214328765869E+001  -0.110191667903421730E+005  -0.705175511231552399E+001    1
   0.925517921447753911E+000  -0.215115487575531006E+002   0.308498084545135498E+001   0.370406955480575562E+001  -0.109876640521413410E+005  -0.705275511231551899E+001    1
   0.947810249328613352E+000   0.208452582359313965E+002  -0.380516469478607178E+001   0.509893000125885010E+001  -0.109520127663526218E+005  -0.705375511231552732E+001    1
   0.105866466522216807E+001   0.328154742717742920E+002   0.381242334842681885E+001   0.817994773387908936E+001  -0.109302431813496441E+005  -0.705475511231554453E+001    1
   0.106442859649658206E+001   0.348016679286956787E+002   0.209103226661682129E+001   0.501599609851837158E+001  -0.109160876911527466E+005  -0.705575511231553776E+001    1
   0.102252434730529784E+001   0.153884470462799072E+002   0.449981391429901123E+001   0.449262559413909912E+001  -0.108192509460046949E+005  -0.705675511231551056E+001    1
   0.104536312103271500E+001   0.417121589183807373E+002  -0.429045915603637695E+001   0.112115904688835144E+002  -0.107731569999207240E+005  -0.705775511231549935E+001    1
   0.100592097282409676E+001  -0.345205783843994141E+002   0.212786316871643066E+001   0.515927076339721680E+001  -0.107400702532659998E+005  -0.705875511231551123E+001    1
   0.975364675521850688E+000   0.295047879219055176E+002   0.396158814430236816E+001   0.775096714496612549E+001  -0.107364190959195039E+005  -0.705975511231552222E+001    1
   0.992283916473388761E+000   0.322760105133056641E+002  -0.374597668647766113E+001   0.835774987936019897E+001  -0.103909814131063813E+005  -0.706075511231553765E+001    1
   0.106116791725158688E+001  -0.476689398288726807E+002  -0.432284891605377197E+001   0.120674043893814087E+002  -0.103060807285255287E+005  -0.706175511231552999E+001    1
   0.922083072662353564E+000  -0.285619020462036133E+002  -0.162509322166442871E+001   0.143255889415740967E+001  -0.102806997317726436E+005  -0.706275511231550190E+001    1
   0.107959681510925298E+001  -0.265696525573730469E+002   0.140272200107574463E+001   0.537823140621185303E+000  -0.102724072108943583E+005  -0.706375511231548359E+001    1
   0.951570110321044993E+000  -0.450207293033599854E+002   0.426576793193817139E+001   0.121806100010871887E+002  -0.100947957284460554E+005  -0.706475511231546882E+001    1
   0.965016717910766708E+000   0.432751476764678955E+002   0.479681789875030518E+001   0.125803545117378235E+002  -0.999915549730954990E+004  -0.706575511231547804E+001    1
   0.962797718048095774E+000  -0.447216093540191650E+002   0.320749759674072266E+001   0.974673926830291748E+001  -0.994653293463492810E+004  -0.706675511231549347E+001    1
   0.960415496826171888E+000  -0.492487847805023193E+002   0.338301301002502441E+001   0.111393630504608154E+002  -0.963557007222606626E+004  -0.706775511231551956E+001    1
   0.102318068504333493E+001  -0.451018929481506348E+002   0.267873942852020264E+001   0.875843912363052368E+001  -0.959517174524514303E+004  -0.706875511231552345E+001    1
   0.936455459594726647E+000   0.136175453662872314E+002  -0.386711776256561279E+001   0.279767215251922607E+001  -0.930507004765922284E+004  -0.706975511231549092E+001    1
   0.984617519378662154E+000  -0.466057240962982178E+002   0.157917439937591553E+001   0.551181137561798096E+001  -0.925594170974482040E+004  -0.707075511231549747E+001    1
   0.943643875122070375E+000  -0.242308378219604492E+002   0.497554719448089600E+001   0.877851396799087524E+001  -0.898493187131182822E+004  -0.707175511231550757E+001    1
   0.920711498260498140E+000   0.364562392234802246E+002   0.499245882034301758E+001   0.122049883008003235E+002  -0.889340275899429980E+004  -0.707275511231550791E+001    1
   0.985690479278564458E+000   0.282987117767333984E+002  -0.134206831455230713E+001   0.716273486614227295E+000  -0.877869039975293526E+004  -0.707375511231550114E+001    1
   0.958494939804077184E+000   0.445835649967193604E+002  -0.139814674854278564E+001   0.444810390472412109E+001  -0.872494732454115547E+004  -0.707475511231550946E+001    1
   0.926984624862670969E+000  -0.160013079643249512E+002  -0.442355811595916748E+001   0.527516454458236694E+001  -0.854507835422714743E+004  -0.707575511231550625E+001    1
   0.105799763679504411E+001  -0.417366206645965576E+002   0.872153639793395996E+000   0.168382525444030762E+001  -0.851172240572271403E+004  -0.707675511231548171E+001    1
   0.100927219390869150E+001   0.171295106410980225E+002   0.354444563388824463E+001   0.441602021455764771E+001  -0.850365486073548709E+004  -0.707775511231550514E+001    1
   0.934569454193115323E+000  -0.847491621971130371E+001  -0.484812200069427490E+001   0.148494541645050049E+001  -0.838788942874126951E+004  -0.707875511231553034E+001    1
   0.107507863998413100E+001   0.246029973030090332E+002   0.375763475894927979E+001   0.734199881553649902E+001  -0.810298589148503470E+004  -0.707975511231552090E+001    1
   0.957763376235961972E+000   0.765919685363769531E+001   0.491738617420196533E+001   0.589022040367126465E+000  -0.803622746173267115E+004  -0.708075511231552213E+001    1
   0.982702178955078165E+000   0.234779715538024902E+002   0.245771110057830811E+001   0.432870090007781982E+001  -0.787219759782316305E+004  -0.708175511231552246E+001    1
   0.106140337944030771E+001   0.379552483558654785E+002  -0.488517582416534424E+001   0.129166498780250549E+002  -0.783302060727052231E+004  -0.708275511231552013E+001    1
   0.971456260681152428E+000   0.277388095855712891E+002   0.339071691036224365E+001   0.756971985101699829E+001  -0.756393595036313400E+004  -0.708375511231552402E+001    1
   0.100214798927307136E+001   0.401612758636474609E+002  -0.271655917167663574E+001   0.893410742282867432E+001  -0.756031175507710759E+004  -0.708475511231548261E+001    1
   0.972915630340576265E+000   0.995638966560363770E+001  -0.425649225711822510E+001   0.259472876787185669E+001  -0.749895890999523726E+004  -0.708575511231548649E+001    1
