    0.102215282292244125E+01    0.258885442255403575E+01    0.368665186790825494E+00    0.983337947827915926E+01   -0.808400716998907569E+03
    0.100845001330983020E+01   -0.789213201811936926E+01   -0.308134211361729804E+00    0.961277839749901020E+01   -0.806207912246585011E+03
    0.104645777497353420E+01    0.178135491785183575E+02    0.448804140933244611E+00    0.123566395104346398E+02   -0.805385889381084326E+03
    0.105601614494744744E+01    0.695591894393054133E+00    0.214682010261439604E+01    0.729948930454828204E+01   -0.804496512543056838E+03
    0.105014358216358072E+01    0.116695264965618222E+02    0.420165099668374786E+00    0.120155645150850319E+02   -0.803990686523158956E+03
    0.100134002227575758E+01    0.207359119112261681E+01    0.117587736337416704E+01    0.373192537305076977E+01   -0.803489839027542871E+03
    0.101917463974442590E+01    0.238940983012120256E+02    0.480815704070538530E-01    0.474161680007838360E+01   -0.802949736352799732E+03
    0.102037765813009895E+01    0.918312567560717241E+01    0.965316107096390041E-01    0.394540767731867614E+01   -0.802911732532543624E+03
    0.107558927647804303E+01    0.184317229188998226E+02    0.167546091221274729E+00    0.759559463883740094E+01   -0.802829169581518386E+03
    0.104851763226913008E+01   -0.610090762609434023E+01   -0.852948706067268247E+00    0.101812251647805088E+02   -0.802717021528316991E+03
    0.103367572954277076E+01   -0.181439753259737699E+02   -0.135332776576001734E+00    0.733723629586227322E+01   -0.802654357599643731E+03
    0.102455727448446576E+01   -0.280265180723824159E+01   -0.127396785394621403E+01    0.418274167366104077E+01   -0.802511899621659950E+03
    0.106073581273122897E+01    0.392320259496932522E+01    0.648358383775641478E+00    0.656112149671170997E+01   -0.802395584027279483E+03
    0.102570642382162580E+01    0.108863896357269780E+02    0.236426280749766349E+00    0.668154793194525443E+01   -0.802384580990252402E+03
    0.105997316497849936E+01   -0.839603050100511439E+01   -0.634921262532578190E+00    0.921152745875969892E+01   -0.802354909841911194E+03
    0.104779939740677985E+01   -0.693796278285623202E+01   -0.618861321121820573E+00    0.742265153422905044E+01   -0.802329686597250657E+03
    0.105474737718682054E+01    0.393609200417848371E+01    0.118418356518677381E+01    0.997721724673443688E+01   -0.802289475338305806E+03
    0.105416392616700416E+01   -0.255881269166363978E+01   -0.142779078445935914E+01    0.690253788786428935E+01   -0.802033425030072408E+03
    0.101279156790025571E+01    0.168523829986343259E+02    0.988128102275371845E-01    0.485905024671779451E+01   -0.802005192572930810E+03
    0.105436094351687304E+01    0.196649119922322058E+01    0.142963713973800122E+01    0.772425985146755512E+01   -0.801978291085739215E+03
    0.106377202333217236E+01   -0.306018655394208139E+01   -0.159884750287941113E+01    0.926477202351638951E+01   -0.801976462845635183E+03
    0.105110379473069870E+01    0.155116585056370155E+02    0.160180461762902127E+00    0.692938438084130937E+01   -0.801928450319910326E+03
    0.106144766179560190E+01    0.406338459423094633E+01    0.834792615578209052E+00    0.751148315419910695E+01   -0.801869650968943688E+03
    0.103241194340995657E+01   -0.122709213288887042E+01   -0.251369700068131152E+01    0.689012513958906947E+01   -0.801865568909282729E+03
    0.105413728293694731E+01    0.397555054723700607E+01    0.805607407333024383E+00    0.703600407775715642E+01   -0.801650258455232461E+03
    0.105272369529786181E+01   -0.315789041402917547E+01   -0.332439950731633793E+00    0.132141167671103954E+01   -0.801645967076496504E+03
    0.103390015715889327E+01    0.230502860448051194E+02    0.142221391626593530E+00    0.624986126695266897E+01   -0.801416604399650055E+03
    0.102571589397177232E+01    0.101754532216241671E+02    0.319343928220849449E+00    0.292303806837264446E+01   -0.801349870960301814E+03
    0.100644569132310613E+01   -0.717451382462935783E+01   -0.181333060805746626E+00    0.338022082773625865E+01   -0.801261799468764139E+03
    0.100864042521130215E+01    0.193681053553633262E+02    0.134153440765696352E+00    0.152110055043834325E+01   -0.801198547587551957E+03
    0.103276945891111560E+01   -0.368245671843913414E+01   -0.799216343475369406E+00    0.179075811401973217E+01   -0.801119230517694518E+03
