# Chi-squared: 28.45896132
20 0.2183616506
25 0.1325338711
30 0.08502946909
35 0.05672817558
40 0.03894014046
45 0.02729951851
50 0.01943294528
55 0.01397191074
60 0.01008686564
65 0.007255826506
70 0.005152451561
75 0.003608134054
80 0.002608796887
85 0.002239475458
90 0.002487660166
95 0.003024633171
100 0.00329336962
105 0.00292731078
110 0.002018779468
115 0.0009409234462
120 1.257907204e-05
125 -0.0006442173807
130 -0.001050562531
135 -0.001276620121
140 -0.001388405499
145 -0.001432933618
150 -0.00144003491
155 -0.001427225032
160 -0.001404507062
165 -0.001378025757
170 -0.001351738765
175 -0.001324351402
180 -0.001299765405
185 -0.001280041524
190 -0.001263635084
195 -0.001249220138
200 -0.001236040003
205 -0.001221751466
210 -0.001202852885
