# Chi-squared: 26.92537846
15 0.3946201243
20 0.2202545422
25 0.1335452452
30 0.08555553364
35 0.05691914254
40 0.03889966742
45 0.02708891364
50 0.01909452232
55 0.01353627174
60 0.009577767481
65 0.006690967372
70 0.00453878738
75 0.002930314105
80 0.001822169531
85 0.001298858204
90 0.001416357631
95 0.001942751082
100 0.002335155193
105 0.002133320809
110 0.001330260233
115 0.000275407132
120 -0.0006800702811
125 -0.001377846271
130 -0.001820531924
135 -0.002073569083
140 -0.002203892231
145 -0.002260647226
150 -0.002275599032
155 -0.002267752388
160 -0.002248098765
165 -0.002222873067
170 -0.002197096575
175 -0.002170343821
180 -0.002144390286
185 -0.002122578536
190 -0.002104497704
195 -0.002088552785
200 -0.002074063066
205 -0.002059870039
210 -0.002042788814
215 -0.002020925687
220 -0.0020054835
225 -0.002018233094
230 -0.002031784027
235 -0.001976079916
240 -0.001973639413
245 -0.00201161404
250 -0.001960329733
