# Chi-squared: 22.44138496
25 0.1395351679
30 0.09069898143
35 0.06130784932
40 0.04269371579
45 0.03040648851
50 0.02202716404
55 0.01615362099
60 0.01193368314
65 0.008825843009
70 0.006471998576
75 0.004642017896
80 0.003238422712
85 0.002371302714
90 0.002343069023
95 0.003132881758
100 0.00388000944
105 0.003664916313
110 0.002535114345
115 0.001159594362
120 2.514373645e-05
125 -0.0007515425969
130 -0.001236306645
135 -0.001525200255
140 -0.001693325833
145 -0.001790187298
150 -0.001846226957
155 -0.001879203258
160 -0.001899276598
165 -0.00191218685
170 -0.001922685173
175 -0.001930778001
180 -0.001937799761
185 -0.001947555033
190 -0.001959681194
195 -0.001972167316
200 -0.001984751352
205 -0.001997210609
210 -0.002006199995
215 -0.002009777533
