    0.106932803958387401E+01    0.141915127239312211E+01    0.190667175386941494E+02   -0.185039251472536108E+02
    0.106495968482826031E+01    0.105677790643240099E+01    0.125333078932539834E+02   -0.175445485810527160E+02
    0.938269519934496476E+00    0.762932304842616760E+00    0.104269525259029354E+02   -0.175358635885076879E+02
    0.105662476558260532E+01    0.183638737771228699E+01    0.193660197068655897E+02   -0.174419380836109781E+02
    0.934147884325894684E+00    0.112804112664955913E+01    0.140245396387505803E+02   -0.174300635567584870E+02
    0.988586095151571032E+00    0.757030015091174180E+00    0.118778827794320812E+02   -0.171386586089780018E+02
    0.933946325438886338E+00    0.154775400135211538E+01    0.140057781475959686E+02   -0.170617630788693120E+02
    0.983708567667161748E+00    0.208227478367105956E+01    0.181939251344963218E+02   -0.168541935165135328E+02
    0.948961173790934032E+00    0.119494948995988248E+01    0.148318820059986702E+02   -0.167407062896513885E+02
    0.944282185891563541E+00    0.166430254570775893E+01    0.151178119229895938E+02   -0.166560802862160351E+02
    0.938099063045014114E+00    0.909799742838270475E+00    0.105660300225631705E+02   -0.162495117308456756E+02
    0.970270903087789627E+00    0.187889727600114687E+01    0.164344788692923842E+02   -0.161082255636387401E+02
    0.103857268333413200E+01    0.147876093440420719E+01    0.163972696283190267E+02   -0.160408118081711351E+02
    0.101671727882245810E+01    0.721675774000350212E+00    0.955406765014555504E+01   -0.159976555999500878E+02
    0.105237194627047526E+01    0.753567658061055412E+00    0.591928876278650584E+01   -0.158861711889558475E+02
    0.959216427349992573E+00    0.173509773331953498E+01    0.136414734601996184E+02   -0.158296310453851277E+02
    0.999305561945636689E+00    0.125595375452574642E+01    0.318354475762041167E+01   -0.158017428798903481E+02
    0.957086972477408038E+00    0.151293469410363324E+01    0.156982642628276139E+02   -0.157929300083340802E+02
    0.103548427853549319E+01    0.135337895684035892E+01    0.148539016729346525E+02   -0.154106709113879266E+02
    0.105560076647070966E+01    0.106403256902913967E+01    0.865939017951007806E+01   -0.153803620783373898E+02
    0.100389611064173456E+01    0.184270526467676699E+01    0.150499485225854048E+02   -0.152488170731539121E+02
    0.944376649478021801E+00    0.739205865435688669E+00    0.697633857968649007E+01   -0.152220689867181136E+02
    0.944928999179124318E+00    0.145802006152163921E+01    0.127897189512460230E+02   -0.151923198907433434E+02
    0.101715990430310121E+01    0.166182757667467818E+01    0.165939958730920836E+02   -0.151770658395045537E+02
    0.101244033051894755E+01    0.153353216743375498E+01    0.788761971965706987E+01   -0.151019029854985636E+02
    0.936919736467632047E+00    0.767327423133053133E+00    0.412859432412705818E+01   -0.150685362994821954E+02
    0.942745972530320997E+00    0.881386749060511843E+00    0.903880707412972839E+01   -0.150425955655633903E+02
    0.968435239511452162E+00    0.131443720076045856E+01    0.145707697176663853E+02   -0.149834594112897541E+02
    0.104449161107370903E+01    0.140055242632700150E+01    0.102374079655733148E+02   -0.149191648265357450E+02
    0.104055800410479105E+01    0.102872803491075815E+01    0.110792852245045079E+02   -0.149043332064650880E+02
    0.103754258137818800E+01    0.135334263550974554E+01    0.138074022050377252E+02   -0.148978403526374947E+02
    0.100283028197269530E+01    0.170597334698872549E+01    0.162602850324689001E+02   -0.148261540699851651E+02
    0.956529706359078524E+00    0.157798552365543143E+01    0.116274868217106775E+02   -0.148149892777021428E+02
    0.100099443664852084E+01    0.153582193073510354E+01    0.781392009401725041E+01   -0.148024671310819134E+02
    0.995243156087146419E+00    0.145243071834200066E+01    0.653953758135858543E+01   -0.147035479560646944E+02
    0.940243457046625375E+00    0.758517988623065298E+00    0.469748044619616234E+01   -0.146620319559111234E+02
    0.992873624037974190E+00    0.671484117550189774E+00    0.747919137851380977E+01   -0.146513898011743322E+02
    0.100448918882391247E+01    0.791132318432008153E+00    0.955340138238002545E+01   -0.146323796746464065E+02
    0.100224904361506173E+01    0.102912901132513568E+01    0.124599904507941126E+02   -0.145590584306096904E+02
    0.102645405219069441E+01    0.631463434256688050E+00    0.430311729304136925E+01   -0.145344327650773035E+02
    0.951810472656007822E+00    0.138664213835687389E+01    0.867969586809419802E+01   -0.145076849748580727E+02
    0.958437961153038365E+00    0.135500029636101726E+01    0.135725036872693412E+02   -0.144806955200748426E+02
    0.104877916850085384E+01    0.107254299731065705E+01    0.617575096088127484E+01   -0.144773110933938209E+02
    0.102444777288942079E+01    0.946715693657041779E+00    0.108294377551525542E+02   -0.144508331172998918E+02
    0.971803134513881894E+00    0.848369091157328059E+00    0.995056773345017120E+01   -0.144285367826492283E+02
    0.954538112640126890E+00    0.152795573004590612E+01    0.119784668178084051E+02   -0.144043695969147674E+02
    0.989663046701925619E+00    0.151676012420543405E+01    0.781951017804494697E+01   -0.143967064892512724E+02
    0.101112715921549379E+01    0.886148000699943927E+00    0.105210987421519526E+02   -0.143881965742859919E+02
    0.104418527972436448E+01    0.101296366254033421E+01    0.429174604659299419E+01   -0.142789465235670683E+02
    0.973424420984239425E+00    0.712657530858391230E+00    0.758102869441577543E+01   -0.142654321764567005E+02
    0.995785605565500775E+00    0.851102492239363961E+00    0.101621306118834838E+02   -0.142610089299695755E+02
    0.101866391534215883E+01    0.110461294882195205E+01    0.124757657328766918E+02   -0.142317977622154412E+02
    0.104141140131924237E+01    0.130007727815346685E+01    0.116920690088001482E+02   -0.141914600777371067E+02
    0.103359432477895630E+01    0.140885513162142573E+01    0.824223805039964574E+01   -0.141677534231391711E+02
    0.963282669493692567E+00    0.725411620962102099E+00    0.717949049709179210E+01   -0.141532502423313957E+02
    0.966797757617182674E+00    0.137436885930829389E+01    0.138046411744140780E+02   -0.141393383925223368E+02
    0.103389284914218416E+01    0.698597947467251235E+00    0.468122847964662370E+01   -0.140986648753739026E+02
    0.963791030476179089E+00    0.623432270377207276E+00    0.401613649418845320E+01   -0.140887570237574025E+02
    0.960016429409846994E+00    0.715017997338948330E+00    0.659079743301327525E+01   -0.140873472472468091E+02
    0.970781816880932569E+00    0.689212541274763835E+00    0.671441864615634110E+01   -0.140746562040626557E+02
    0.938821012527543020E+00    0.998077515127908543E+00    0.693146221848498900E+01   -0.140352064971354391E+02
    0.946546170165489587E+00    0.714674269300871856E+00    0.943661116222618168E+00   -0.140225295237301779E+02
    0.974252635748320106E+00    0.654005624128488394E+00    0.587786662169632379E+01   -0.140123390001082573E+02
    0.974305019047419618E+00    0.818644427903380101E+00    0.916071008544463794E+01   -0.139755303291394117E+02
    0.964176266546043492E+00    0.149155742254239021E+01    0.135331477927196460E+02   -0.139555114145991119E+02
    0.959952649851741779E+00    0.139184691637432345E+01    0.806374621269534231E+01   -0.139212256252529532E+02
    0.948479921781709368E+00    0.113575022572347017E+01    0.108046143629478166E+02   -0.138927357262681195E+02
    0.102953580399368749E+01    0.661972922948051878E+00    0.257124597217104744E+01   -0.138894855379387749E+02
    0.103846067656878294E+01    0.137853218776334718E+01    0.113072532339768532E+02   -0.138402796183389025E+02
    0.101504381713414449E+01    0.154538016936784728E+01    0.142122560351760026E+02   -0.138038040069876686E+02
    0.974528984384576136E+00    0.160652015092037148E+01    0.110198034396835105E+02   -0.137698643374626233E+02
    0.102008038234392906E+01    0.126148054171884771E+01    0.452015215189705621E+01   -0.137627923680661173E+02
    0.982672649186273284E+00    0.661999815559079829E+00    0.600802871526905591E+01   -0.137227143991815090E+02
    0.993951957246641871E+00    0.124585372944911033E+01    0.134384165577645742E+02   -0.137149339929422247E+02
    0.974294967830654501E+00    0.139772513949830812E+01    0.137653246350493479E+02   -0.137066183432722823E+02
    0.992317164599807011E+00    0.126338546872172919E+01    0.135257539729642708E+02   -0.137001212149565337E+02
    0.993172457929045294E+00    0.162911457819680572E+01    0.142320043255220963E+02   -0.136546348122133150E+02
    0.102082514156185478E+01    0.894321547183018817E+00    0.952951518457048685E+01   -0.136422049237884497E+02
    0.964307896862888980E+00    0.145918083324602299E+01    0.893727696186533294E+01   -0.136402258107153802E+02
    0.961376317805857861E+00    0.131050308853768249E+01    0.126164345392298873E+02   -0.136270491042033512E+02
    0.101209344283654690E+01    0.900811822524263617E+00    0.993670090970017661E+01   -0.136070107658109585E+02
    0.101977823403450341E+01    0.152606466965565990E+01    0.135114282879467389E+02   -0.135982624997755792E+02
    0.101946277591741885E+01    0.155826564216368002E+01    0.101877477778809951E+02   -0.135698366761132760E+02
    0.967542153175100395E+00    0.154181330483741341E+01    0.129221124865064727E+02   -0.135573721994628080E+02
    0.995967199008420234E+00    0.155652734243865121E+01    0.143389571568949155E+02   -0.135557292532668274E+02
    0.942483289037538419E+00    0.995334044961980524E+00    0.616865316033930533E+01   -0.134810288449597131E+02
    0.980239441837530423E+00    0.162928038343410742E+01    0.128103897248039917E+02   -0.134384599896101005E+02
    0.100253417527401867E+01    0.948269680910222457E+00    0.105508934657961344E+02   -0.134181432369731599E+02
    0.100704366960502179E+01    0.101008446874411284E+01    0.111381770824821782E+02   -0.134165047158015636E+02
    0.101708164514118993E+01    0.726973682338074911E+00    0.652184945456835141E+01   -0.133696864353422082E+02
    0.952775847435039069E+00    0.137584926428969889E+01    0.100806586212808487E+02   -0.133438829007101880E+02
    0.103682781392569212E+01    0.766860350177496430E+00    0.308738582618519652E+01   -0.133357946578014381E+02
    0.103162941736050051E+01    0.719063833125650365E+00    0.197405870993051336E+01   -0.132891225630813956E+02
    0.986668676771001119E+00    0.147362844617158895E+01    0.138416711069417548E+02   -0.132799676250889629E+02
    0.103753517595446154E+01    0.131579434984331156E+01    0.839075658726287976E+01   -0.132413649494302224E+02
    0.101242085535674664E+01    0.626909848405989401E+00    0.372253514844575140E+00   -0.132267211154403004E+02
    0.104316894804543936E+01    0.113690723499560131E+01    0.854828599834266178E+01   -0.132079884428485350E+02
    0.103106756202622574E+01    0.137552457595614053E+01    0.800197664169709633E+01   -0.131700918667890399E+02
    0.989321387584658263E+00    0.138999758806517271E+01    0.135642551354516048E+02   -0.131674161790816253E+02
    0.987467703978445965E+00    0.607633774114348491E+00    0.244501354225288958E+01   -0.131671013846851270E+02
    0.100952415730128009E+01    0.715406307907946348E+00    0.638734576227262796E+01   -0.131491803818790611E+02
    0.987390736785636491E+00    0.739460363994563941E+00    0.722726626054822674E+01   -0.131323911485981704E+02
    0.102881014490867551E+01    0.926360334648987149E+00    0.887842983242192396E+01   -0.131246331777283753E+02
    0.954714488073384882E+00    0.109560104173575956E+01    0.102889296768462692E+02   -0.131194457709418266E+02
    0.985582074036344569E+00    0.134991640027079440E+01    0.133009059120256765E+02   -0.131129235886827313E+02
    0.953528543411059637E+00    0.715559144492861288E+00    0.110992472730646741E+01   -0.131106779360791617E+02
    0.103306230854501302E+01    0.137939572636187457E+01    0.109545670500651031E+02   -0.130866352073550729E+02
    0.102726253204740492E+01    0.114319113122105276E+01    0.111166846313015579E+02   -0.130761346928641888E+02
    0.962681164919844345E+00    0.999881046413345409E+00    0.100125395678309381E+02   -0.130601328973137178E+02
    0.100246446424760283E+01    0.162017914960123033E+01    0.119308259195178117E+02   -0.130590006013696254E+02
    0.944736868124989138E+00    0.103311022318584578E+01    0.666109651611461562E+01   -0.130486921725147322E+02
    0.103386104688887470E+01    0.127442890312061952E+01    0.110011059871000700E+02   -0.130277207395891068E+02
    0.951112016919154590E+00    0.803215555290703209E+00    0.150650125758900399E+01   -0.130234929346938149E+02
    0.961899328789153185E+00    0.143792758966224876E+01    0.117370303758001331E+02   -0.130193184818639924E+02
    0.999544300751132875E+00    0.114446568859815745E+01    0.120729823865555055E+02   -0.130159307065879801E+02
    0.955821221938069177E+00    0.138308045618866116E+01    0.104281434036845511E+02   -0.129934659777666184E+02
    0.976379371234567528E+00    0.107667526299507932E+01    0.195388481864741381E+01   -0.129776717468493707E+02
    0.100649161283824240E+01    0.108452276479797827E+01    0.114568702342487931E+02   -0.129774434794173175E+02
    0.951118614283918529E+00    0.966325256952940026E+00    0.376440113650008890E+01   -0.129575021216155193E+02
    0.103594582209523778E+01    0.123374862688576692E+01    0.103815812344190768E+02   -0.129272015403692411E+02
    0.962190271281890386E+00    0.115023790903046153E+01    0.110841814620297665E+02   -0.129101971816321583E+02
    0.103735805661585800E+01    0.118534310394510989E+01    0.992668343466137237E+01   -0.129096875259504884E+02
    0.964401688685471603E+00    0.826210988932669421E+00    0.764866748666245400E+01   -0.128588156163000686E+02
    0.979004013645823012E+00    0.154200481101353160E+01    0.126888838923066025E+02   -0.128397142886061140E+02
    0.102674973080185206E+01    0.711777225092125931E+00    0.281007121222920464E+01   -0.128334632018839585E+02
    0.985762675071915284E+00    0.159283681714833780E+01    0.120763976463598262E+02   -0.127959996461137120E+02
    0.998151876386482284E+00    0.113651249432777668E+01    0.118208028810286656E+02   -0.127876410970561025E+02
    0.104084667052688440E+01    0.111655415494153654E+01    0.839049492482287107E+01   -0.127854994463245326E+02
    0.958070425880502952E+00    0.901145844865944068E+00    0.707889587788459340E+00   -0.127574520418748598E+02
    0.982240907738139546E+00    0.760578105409989047E+00    0.716117784855352824E+01   -0.127535268985093317E+02
    0.991715520652654781E+00    0.119163925231950163E+01    0.121719184580593343E+02   -0.127358138308184969E+02
    0.100863292361584844E+01    0.129516705299569979E+01    0.484485843130049432E+01   -0.127228328041172354E+02
    0.103332275688592379E+01    0.134136178644804316E+01    0.102458114657137340E+02   -0.127199907594590567E+02
    0.103162298388177542E+01    0.878224726090325869E+00    0.736687954864897154E+01   -0.127120939795581958E+02
    0.981155329832127054E+00    0.821243775603777038E+00    0.816706973986763352E+01   -0.127070417048276880E+02
    0.103609137698255349E+01    0.101289456373776554E+01    0.386115040309525348E+01   -0.126992370932413010E+02
    0.103911555607009887E+01    0.942517321338074421E+00    0.419840606052583443E+01   -0.126968914608398347E+02
    0.103265710253514409E+01    0.835728664978877989E+00    0.152510571969019870E+01   -0.126940482746448655E+02
    0.954680510978171859E+00    0.939579508901792870E+00    0.286393157933326270E+01   -0.126705601851659164E+02
    0.101296397923136117E+01    0.764377789321028844E+00    0.675936564323004241E+01   -0.126612004439755594E+02
    0.995483507500572462E+00    0.650873118207271784E+00    0.391558147507883447E+01   -0.126505213680743829E+02
    0.968805242223916396E+00    0.765803007298548888E+00    0.650641009771740197E+01   -0.126121344427094559E+02
    0.100918955310366454E+01    0.156459847038480881E+01    0.110914389675418086E+02   -0.126061325893564753E+02
    0.979022064353577637E+00    0.144987324541689389E+01    0.806782294401701350E+01   -0.126003084916927470E+02
    0.950396548524916507E+00    0.109535337497206320E+01    0.893594476809856708E+01   -0.125979804945725764E+02
    0.978827314510296143E+00    0.146753377094846682E+01    0.843384067426673845E+01   -0.125940562292106151E+02
    0.975854189156241558E+00    0.702380575354909609E+00    0.531160098351984011E+01   -0.125938316960488557E+02
    0.992745719839817187E+00    0.649476918045315044E+00    0.374402974258540100E+01   -0.125931228073686192E+02
    0.102705590479829256E+01    0.748951410426386577E+00    0.457360758847291304E+01   -0.125796507538072664E+02
    0.949300048867125046E+00    0.897387224687394625E+00    0.611487054649845163E+01   -0.125785686315702119E+02
    0.993327079794847023E+00    0.132926172313716751E+01    0.127562266101493318E+02   -0.125669410536167536E+02
    0.102561081452988256E+01    0.957318109696038810E+00    0.892750346519153837E+01   -0.125525429552008418E+02
    0.951388077788075326E+00    0.919644729657328353E+00    0.714588461973694322E+01   -0.125414118045231948E+02
    0.984050392961310805E+00    0.631368816359181184E+00    0.124084085531518418E+01   -0.125339316404624874E+02
    0.101256202774598303E+01    0.102863582558471922E+01    0.103861997328128588E+02   -0.125338246564523210E+02
    0.950246417160556134E+00    0.935341184158753669E+00    0.709156110069058787E+01   -0.125330506139760036E+02
    0.101555171744861239E+01    0.828168426943789338E+00    0.769837899030371986E+01   -0.125309937528439796E+02
    0.984159612356157676E+00    0.146718815234185529E+01    0.128113128137038146E+02   -0.125265283157340779E+02
    0.949830118467742568E+00    0.968845205066683146E+00    0.743618618599680303E+01   -0.125170920029399273E+02
    0.982158840218013141E+00    0.673847382898799863E+00    0.449376588446766867E+01   -0.125050075270210641E+02
